2001 10
1.050055 168.714584 10.970670
1.050220 168.714417 10.970430
1.050384 168.714233 10.970191
1.050549 168.714066 10.969953
1.050713 168.713898 10.969714
1.050876 168.713730 10.969475
1.051039 168.713577 10.969236
1.051202 168.713409 10.968998
1.051364 168.713226 10.968760
1.051526 168.713058 10.968524
1.051688 168.712891 10.968287
1.051849 168.712723 10.968050
1.052010 168.712555 10.967814
1.052170 168.712402 10.967578
1.052330 168.712219 10.967342
1.052490 168.712051 10.967108
1.052650 168.711868 10.966872
1.052809 168.711700 10.966636
1.052967 168.711548 10.966400
1.053126 168.711395 10.966165
1.053284 168.711227 10.965930
1.053441 168.711044 10.965694
1.053599 168.710861 10.965461
1.053756 168.710693 10.965225
1.053912 168.710541 10.964993
1.054069 168.710388 10.964759
1.054224 168.710205 10.964525
1.054380 168.710037 10.964293
1.054535 168.709854 10.964060
1.054690 168.709686 10.963826
1.054845 168.709518 10.963593
1.054999 168.709366 10.963363
1.055153 168.709198 10.963131
1.055306 168.709030 10.962900
1.055459 168.708862 10.962667
1.055612 168.708694 10.962437
1.055764 168.708527 10.962206
1.055917 168.708344 10.961975
1.056068 168.708191 10.961744
1.056220 168.708038 10.961514
1.056371 168.707855 10.961283
1.056522 168.707687 10.961053
1.056672 168.707520 10.960823
1.056822 168.707352 10.960593
1.056973 168.707169 10.960363
1.057122 168.707016 10.960135
1.057271 168.706863 10.959906
1.057420 168.706696 10.959677
1.057569 168.706512 10.959448
1.057717 168.706329 10.959219
1.057864 168.706161 10.958990
1.058012 168.705994 10.958761
1.058160 168.705826 10.958532
1.058307 168.705673 10.958305
1.058453 168.705505 10.958078
1.058600 168.705338 10.957850
1.058746 168.705154 10.957623
1.058891 168.704987 10.957397
1.059037 168.704803 10.957170
1.059182 168.704636 10.956944
1.059327 168.704483 10.956717
1.059471 168.704315 10.956492
1.059615 168.704147 10.956267
1.059759 168.703964 10.956041
1.059903 168.703796 10.955817
1.060046 168.703629 10.955591
1.060189 168.703461 10.955367
1.060332 168.703308 10.955142
1.060474 168.703140 10.954917
1.060616 168.702972 10.954693
1.060758 168.702789 10.954470
1.060900 168.702621 10.954246
1.061041 168.702454 10.954021
1.061182 168.702286 10.953798
1.061323 168.702118 10.953576
1.061463 168.701950 10.953353
1.061603 168.701797 10.953131
1.061743 168.701614 10.952908
1.061882 168.701447 10.952686
1.062022 168.701263 10.952462
1.062160 168.701096 10.952240
1.062299 168.700943 10.952019
1.062437 168.700775 10.951797
1.062576 168.700623 10.951574
1.062713 168.700455 10.951353
1.062851 168.700272 10.951132
1.062988 168.700104 10.950912
1.063125 168.699921 10.950690
1.063262 168.699753 10.950470
1.063398 168.699600 10.950249
1.063534 168.699432 10.950027
1.063669 168.699265 10.949808
1.063805 168.699097 10.949588
1.063941 168.698914 10.949368
1.064076 168.698746 10.949147
1.064210 168.698578 10.948927
1.064345 168.698410 10.948708
1.064479 168.698242 10.948489
1.064613 168.698090 10.948270
1.064746 168.697922 10.948051
1.064880 168.697754 10.947833
1.065013 168.697571 10.947615
1.065146 168.697403 10.947396
1.065279 168.697220 10.947178
1.065411 168.697052 10.946961
1.065543 168.696899 10.946743
1.065675 168.696732 10.946526
1.065806 168.696564 10.946308
1.065938 168.696396 10.946090
1.066069 168.696213 10.945874
1.066199 168.696045 10.945657
1.066330 168.695877 10.945440
1.066460 168.695709 10.945225
1.066590 168.695557 10.945008
1.066720 168.695404 10.944792
1.066849 168.695221 10.944576
1.066979 168.695053 10.944362
1.067108 168.694885 10.944145
1.067236 168.694702 10.943931
1.067365 168.694519 10.943716
1.067493 168.694366 10.943501
1.067621 168.694214 10.943287
1.067749 168.694031 10.943072
1.067877 168.693863 10.942858
1.068004 168.693695 10.942644
1.068131 168.693527 10.942430
1.068258 168.693344 10.942215
1.068384 168.693176 10.942002
1.068511 168.693024 10.941789
1.068637 168.692856 10.941574
1.068763 168.692703 10.941362
1.068888 168.692520 10.941149
1.069014 168.692352 10.940937
1.069139 168.692169 10.940723
1.069263 168.692001 10.940512
1.069388 168.691849 10.940298
1.069512 168.691666 10.940086
1.069637 168.691498 10.939875
1.069761 168.691330 10.939663
1.069884 168.691162 10.939451
1.070008 168.690979 10.939240
1.070131 168.690826 10.939029
1.070254 168.690659 10.938818
1.070377 168.690491 10.938606
1.070499 168.690338 10.938396
1.070622 168.690155 10.938185
1.070744 168.689987 10.937974
1.070865 168.689819 10.937763
1.070987 168.689651 10.937553
1.071109 168.689468 10.937344
1.071230 168.689301 10.937134
1.071351 168.689148 10.936924
1.071472 168.688965 10.936714
1.071592 168.688797 10.936504
1.071712 168.688629 10.936295
1.071832 168.688461 10.936085
1.071952 168.688278 10.935875
1.072072 168.688110 10.935665
1.072191 168.687943 10.935457
1.072310 168.687775 10.935248
1.072430 168.687607 10.935040
1.072548 168.687454 10.934832
1.072667 168.687286 10.934624
1.072785 168.687103 10.934415
1.072903 168.686951 10.934208
1.073021 168.686783 10.934000
1.073139 168.686615 10.933792
1.073256 168.686432 10.933584
1.073373 168.686264 10.933378
1.073490 168.686096 10.933170
1.073607 168.685928 10.932964
1.073724 168.685745 10.932756
1.073840 168.685593 10.932550
1.073956 168.685410 10.932344
1.074072 168.685242 10.932138
1.074188 168.685074 10.931932
1.074304 168.684906 10.931726
1.074419 168.684738 10.931521
1.074534 168.684570 10.931316
1.074649 168.684402 10.931110
1.074764 168.684250 10.930904
1.074878 168.684067 10.930700
1.074993 168.683899 10.930495
1.075107 168.683731 10.930292
1.075221 168.683563 10.930087
1.075334 168.683380 10.929884
1.075448 168.683212 10.929679
1.075561 168.683060 10.929476
1.075674 168.682877 10.929271
1.075787 168.682709 10.929068
1.075900 168.682541 10.928864
1.076012 168.682373 10.928661
1.076125 168.682205 10.928457
1.076237 168.682022 10.928253
1.076349 168.681854 10.928051
1.076461 168.681702 10.927849
1.076572 168.681534 10.927646
1.076683 168.681366 10.927444
1.076794 168.681198 10.927240
1.076905 168.681030 10.927040
1.077016 168.680862 10.926837
1.077127 168.680695 10.926635
1.077237 168.680527 10.926434
1.077347 168.680359 10.926231
1.077457 168.680191 10.926030
1.077567 168.680023 10.925828
1.077677 168.679840 10.925627
1.077786 168.679672 10.925425
1.077895 168.679504 10.925222
1.078004 168.679337 10.925022
1.078113 168.679169 10.924820
1.078222 168.678986 10.924620
1.078330 168.678833 10.924419
1.078438 168.678665 10.924219
1.078547 168.678513 10.924019
1.078655 168.678329 10.923819
1.078762 168.678162 10.923618
1.078869 168.677979 10.923418
1.078977 168.677826 10.923218
1.079084 168.677658 10.923018
1.079191 168.677490 10.922819
1.079298 168.677322 10.922620
1.079405 168.677155 10.922421
1.079511 168.676987 10.922221
1.079617 168.676804 10.922022
1.079723 168.676620 10.921823
1.079829 168.676468 10.921625
1.079935 168.676300 10.921427
1.080041 168.676132 10.921228
1.080146 168.675964 10.921030
1.080251 168.675797 10.920832
1.080356 168.675629 10.920633
1.080461 168.675476 10.920437
1.080566 168.675308 10.920238
1.080670 168.675125 10.920041
1.080775 168.674957 10.919845
1.080879 168.674789 10.919647
1.080982 168.674622 10.919451
1.081086 168.674454 10.919254
1.081190 168.674286 10.919058
1.081294 168.674118 10.918861
1.081397 168.673950 10.918665
1.081500 168.673782 10.918468
1.081603 168.673615 10.918272
1.081705 168.673431 10.918076
1.081808 168.673264 10.917879
1.081910 168.673111 10.917685
1.082013 168.672943 10.917488
1.082115 168.672760 10.917294
1.082217 168.672592 10.917099
1.082319 168.672424 10.916904
1.082420 168.672256 10.916708
1.082521 168.672104 10.916513
1.082623 168.671921 10.916319
1.082724 168.671753 10.916124
1.082825 168.671585 10.915930
1.082926 168.671417 10.915735
1.083026 168.671249 10.915541
1.083126 168.671082 10.915347
1.083227 168.670914 10.915154
1.083327 168.670746 10.914959
1.083427 168.670593 10.914765
1.083527 168.670410 10.914572
1.083626 168.670242 10.914378
1.083726 168.670074 10.914186
1.083825 168.669891 10.913992
1.083924 168.669724 10.913799
1.084023 168.669556 10.913607
1.084122 168.669388 10.913414
1.084221 168.669220 10.913220
1.084319 168.669052 10.913028
1.084417 168.668900 10.912836
1.084515 168.668732 10.912643
1.084614 168.668549 10.912451
1.084711 168.668381 10.912259
1.084809 168.668213 10.912066
1.084907 168.668045 10.911875
1.085004 168.667877 10.911683
1.085101 168.667709 10.911491
1.085198 168.667542 10.911299
1.085295 168.667374 10.911108
1.085392 168.667221 10.910917
1.085489 168.667038 10.910727
1.085585 168.666870 10.910536
1.085682 168.666687 10.910345
1.085778 168.666519 10.910154
1.085874 168.666351 10.909964
1.085969 168.666183 10.909773
1.086065 168.666016 10.909582
1.086161 168.665848 10.909391
1.086256 168.665695 10.909201
1.086351 168.665543 10.909010
1.086447 168.665375 10.908819
1.086542 168.665207 10.908630
1.086636 168.665024 10.908441
1.086731 168.664856 10.908251
1.086825 168.664688 10.908062
1.086920 168.664520 10.907873
1.087014 168.664352 10.907684
1.087108 168.664185 10.907495
1.087202 168.664017 10.907307
1.087296 168.663849 10.907118
1.087389 168.663681 10.906930
1.087483 168.663513 10.906741
1.087576 168.663345 10.906552
1.087669 168.663162 10.906364
1.087762 168.662994 10.906176
1.087855 168.662827 10.905988
1.087948 168.662659 10.905800
1.088041 168.662491 10.905612
1.088133 168.662323 10.905425
1.088226 168.662155 10.905237
1.088318 168.662003 10.905049
1.088410 168.661835 10.904861
1.088502 168.661667 10.904675
1.088593 168.661499 10.904490
1.088685 168.661316 10.904301
1.088777 168.661148 10.904116
1.088868 168.660980 10.903928
1.088959 168.660812 10.903742
1.089050 168.660645 10.903555
1.089141 168.660477 10.903370
1.089232 168.660309 10.903183
1.089323 168.660156 10.902997
1.089413 168.660004 10.902811
1.089504 168.659821 10.902626
1.089594 168.659653 10.902441
1.089684 168.659470 10.902254
1.089774 168.659302 10.902069
1.089864 168.659134 10.901884
1.089953 168.658966 10.901699
1.090043 168.658798 10.901513
1.090132 168.658630 10.901329
1.090222 168.658447 10.901143
1.090311 168.658295 10.900959
1.090400 168.658142 10.900774
1.090489 168.657974 10.900591
1.090577 168.657806 10.900404
1.090666 168.657639 10.900221
1.090754 168.657471 10.900038
1.090843 168.657288 10.899853
1.090931 168.657120 10.899670
1.091019 168.656952 10.899485
1.091107 168.656784 10.899302
1.091195 168.656631 10.899118
1.091283 168.656464 10.898935
1.091370 168.656296 10.898752
1.091457 168.656128 10.898569
1.091545 168.655975 10.898386
1.091632 168.655807 10.898203
1.091719 168.655640 10.898020
1.091806 168.655472 10.897837
1.091893 168.655289 10.897655
1.091979 168.655121 10.897471
1.092066 168.654938 10.897288
1.092152 168.654770 10.897106
1.092238 168.654602 10.896924
1.092325 168.654449 10.896742
1.092411 168.654297 10.896560
1.092496 168.654129 10.896378
1.092582 168.653961 10.896195
1.092668 168.653793 10.896014
1.092753 168.653625 10.895833
1.092839 168.653458 10.895652
1.092924 168.653290 10.895471
1.093009 168.653122 10.895289
1.093094 168.652954 10.895108
1.093179 168.652786 10.894927
1.093264 168.652618 10.894746
1.093349 168.652451 10.894566
1.093433 168.652298 10.894384
1.093517 168.652130 10.894204
1.093602 168.651962 10.894023
1.093686 168.651810 10.893843
1.093770 168.651642 10.893662
1.093854 168.651459 10.893483
1.093937 168.651291 10.893303
1.094021 168.651123 10.893123
1.094105 168.650940 10.892943
1.094188 168.650772 10.892763
1.094271 168.650604 10.892585
1.094355 168.650452 10.892405
1.094438 168.650299 10.892226
1.094521 168.650116 10.892046
1.094603 168.649948 10.891869
1.094686 168.649780 10.891688
1.094769 168.649612 10.891510
1.094851 168.649445 10.891331
1.094933 168.649277 10.891151
1.095016 168.649109 10.890972
1.095098 168.648941 10.890794
1.095180 168.648773 10.890616
1.095262 168.648605 10.890437
1.095343 168.648438 10.890260
1.095425 168.648285 10.890081
1.095506 168.648132 10.889903
1.095588 168.647949 10.889727
1.095669 168.647797 10.889548
1.095750 168.647629 10.889370
1.095831 168.647461 10.889194
1.095912 168.647293 10.889017
1.095993 168.647125 10.888839
1.096074 168.646942 10.888662
1.096154 168.646774 10.888485
1.096235 168.646606 10.888308
1.096316 168.646439 10.888131
1.096396 168.646286 10.887953
1.096476 168.646133 10.887777
1.096556 168.645950 10.887601
1.096636 168.645782 10.887424
1.096716 168.645630 10.887248
1.096795 168.645462 10.887073
1.096875 168.645294 10.886896
1.096954 168.645126 10.886721
1.097034 168.644958 10.886544
1.097113 168.644791 10.886368
1.097192 168.644623 10.886192
1.097271 168.644455 10.886017
1.097350 168.644287 10.885841
1.097429 168.644135 10.885666
1.097507 168.643967 10.885490
1.097586 168.643799 10.885315
1.097665 168.643631 10.885140
1.097743 168.643463 10.884966
1.097821 168.643295 10.884790
1.097900 168.643127 10.884616
1.097978 168.642975 10.884441
1.098056 168.642807 10.884267
1.098133 168.642639 10.884092
1.098211 168.642471 10.883918
1.098289 168.642303 10.883743
1.098366 168.642151 10.883569
1.098444 168.641983 10.883396
1.098521 168.641830 10.883221
1.098598 168.641663 10.883047
1.098675 168.641479 10.882874
1.098752 168.641312 10.882700
1.098829 168.641159 10.882526
1.098906 168.640991 10.882353
1.098982 168.640839 10.882179
1.099059 168.640671 10.882006
1.099135 168.640518 10.881832
1.099212 168.640350 10.881659
1.099288 168.640182 10.881486
1.099364 168.640015 10.881313
1.099440 168.639847 10.881141
1.099516 168.639679 10.880968
1.099592 168.639526 10.880796
1.099668 168.639359 10.880624
1.099743 168.639191 10.880451
1.099819 168.639023 10.880278
1.099894 168.638855 10.880106
1.099970 168.638702 10.879934
1.100045 168.638535 10.879763
1.100120 168.638367 10.879591
1.100195 168.638214 10.879419
1.100270 168.638046 10.879248
1.100345 168.637878 10.879076
1.100420 168.637711 10.878904
1.100494 168.637543 10.878733
1.100569 168.637390 10.878561
1.100643 168.637222 10.878389
1.100718 168.637070 10.878218
1.100792 168.636902 10.878046
1.100866 168.636734 10.877874
1.100940 168.636566 10.877703
1.101013 168.636398 10.877531
1.101087 168.636230 10.877361
1.101161 168.636078 10.877190
1.101235 168.635910 10.877020
1.101309 168.635757 10.876850
1.101382 168.635590 10.876680
1.101455 168.635437 10.876511
1.101529 168.635284 10.876341
1.101602 168.635117 10.876169
1.101675 168.634949 10.875999
1.101748 168.634781 10.875830
1.101820 168.634628 10.875660
1.101893 168.634460 10.875490
1.101966 168.634308 10.875320
1.102038 168.634125 10.875151
1.102111 168.633957 10.874982
1.102183 168.633789 10.874813
1.102255 168.633636 10.874643
1.102328 168.633469 10.874474
1.102400 168.633301 10.874306
1.102472 168.633148 10.874136
1.102544 168.632980 10.873968
1.102615 168.632812 10.873798
1.102687 168.632660 10.873631
1.102759 168.632507 10.873463
1.102830 168.632355 10.873293
1.102902 168.632187 10.873125
1.102973 168.632034 10.872957
1.103044 168.631882 10.872788
1.103115 168.631699 10.872622
1.103186 168.631546 10.872454
1.103257 168.631363 10.872285
1.103328 168.631210 10.872117
1.103399 168.631042 10.871950
1.103470 168.630875 10.871782
1.103540 168.630707 10.871614
1.103611 168.630554 10.871447
1.103681 168.630386 10.871280
1.103752 168.630219 10.871113
1.103822 168.630066 10.870945
1.103892 168.629913 10.870778
1.103962 168.629761 10.870611
1.104032 168.629608 10.870445
1.104102 168.629456 10.870277
1.104172 168.629288 10.870111
1.104241 168.629135 10.869945
1.104311 168.628983 10.869778
1.104380 168.628830 10.869612
1.104450 168.628662 10.869446
1.104519 168.628494 10.869279
1.104588 168.628326 10.869112
1.104657 168.628159 10.868946
1.104727 168.627991 10.868781
1.104796 168.627838 10.868615
1.104865 168.627670 10.868449
1.104934 168.627502 10.868284
1.105002 168.627350 10.868117
1.105071 168.627182 10.867952
1.105139 168.627029 10.867786
1.105208 168.626862 10.867621
1.105276 168.626709 10.867455
1.105344 168.626556 10.867290
1.105412 168.626404 10.867126
1.105481 168.626251 10.866961
1.105549 168.626099 10.866796
1.105616 168.625946 10.866631
1.105684 168.625778 10.866466
1.105752 168.625626 10.866300
1.105820 168.625473 10.866137
1.105888 168.625305 10.865972
1.105955 168.625137 10.865807
1.106022 168.624985 10.865642
1.106090 168.624817 10.865479
1.106157 168.624649 10.865314
1.106224 168.624481 10.865149
1.106291 168.624313 10.864986
1.106358 168.624161 10.864822
1.106425 168.623993 10.864658
1.106492 168.623840 10.864494
1.106559 168.623688 10.864331
1.106626 168.623520 10.864168
1.106692 168.623367 10.864005
1.106759 168.623199 10.863842
1.106825 168.623047 10.863678
1.106891 168.622894 10.863516
1.106957 168.622742 10.863353
1.107024 168.622589 10.863190
1.107090 168.622437 10.863027
1.107156 168.622284 10.862863
1.107222 168.622131 10.862700
1.107287 168.621979 10.862536
1.107353 168.621811 10.862374
1.107419 168.621643 10.862212
1.107484 168.621490 10.862050
1.107550 168.621323 10.861887
1.107615 168.621155 10.861725
1.107681 168.621002 10.861562
1.107746 168.620834 10.861400
1.107811 168.620667 10.861238
1.107877 168.620514 10.861075
1.107942 168.620361 10.860913
1.108006 168.620209 10.860751
1.108071 168.620041 10.860589
1.108136 168.619888 10.860428
1.108201 168.619720 10.860266
1.108265 168.619568 10.860105
1.108330 168.619415 10.859943
1.108394 168.619263 10.859782
1.108459 168.619110 10.859621
1.108523 168.618958 10.859460
1.108588 168.618805 10.859299
1.108652 168.618652 10.859138
1.108716 168.618500 10.858976
1.108780 168.618347 10.858817
1.108844 168.618195 10.858656
1.108908 168.618027 10.858496
1.108971 168.617859 10.858335
1.109035 168.617691 10.858174
1.109099 168.617523 10.858013
1.109162 168.617371 10.857854
1.109226 168.617218 10.857693
1.109289 168.617065 10.857533
1.109352 168.616898 10.857372
1.109415 168.616745 10.857212
1.109478 168.616577 10.857053
1.109542 168.616425 10.856892
1.109605 168.616272 10.856732
1.109668 168.616119 10.856573
1.109731 168.615952 10.856413
1.109793 168.615784 10.856253
1.109856 168.615631 10.856094
1.109919 168.615479 10.855934
1.109981 168.615326 10.855775
1.110044 168.615173 10.855616
1.110106 168.615021 10.855456
1.110168 168.614868 10.855297
1.110231 168.614716 10.855138
1.110293 168.614563 10.854980
1.110355 168.614410 10.854821
1.110417 168.614258 10.854663
1.110479 168.614105 10.854504
1.110541 168.613937 10.854345
1.110603 168.613770 10.854187
1.110665 168.613617 10.854029
1.110726 168.613449 10.853870
1.110788 168.613297 10.853712
1.110849 168.613144 10.853554
1.110911 168.612991 10.853395
1.110972 168.612839 10.853237
1.111033 168.612686 10.853079
1.111094 168.612518 10.852921
1.111156 168.612366 10.852762
1.111217 168.612213 10.852604
1.111278 168.612061 10.852448
1.111339 168.611893 10.852289
1.111400 168.611740 10.852131
1.111460 168.611572 10.851973
1.111521 168.611420 10.851816
1.111582 168.611252 10.851660
1.111643 168.611099 10.851501
1.111703 168.610947 10.851345
1.111764 168.610794 10.851188
1.111824 168.610641 10.851030
1.111884 168.610489 10.850874
1.111945 168.610336 10.850718
1.112005 168.610184 10.850561
1.112065 168.610031 10.850404
1.112125 168.609879 10.850248
1.112185 168.609726 10.850092
1.112245 168.609573 10.849936
1.112304 168.609421 10.849779
1.112364 168.609268 10.849623
1.112424 168.609100 10.849466
1.112483 168.608948 10.849310
1.112543 168.608795 10.849154
1.112602 168.608643 10.848997
1.112662 168.608490 10.848842
1.112721 168.608337 10.848684
1.112780 168.608170 10.848530
1.112840 168.608017 10.848373
1.112899 168.607864 10.848217
1.112958 168.607712 10.848062
1.113017 168.607559 10.847906
1.113075 168.607407 10.847750
1.113134 168.607239 10.847595
1.113193 168.607086 10.847440
1.113252 168.606918 10.847285
1.113310 168.606766 10.847130
1.113369 168.606613 10.846975
1.113428 168.606445 10.846821
1.113486 168.606293 10.846666
1.113544 168.606125 10.846512
1.113603 168.605972 10.846357
1.113661 168.605820 10.846203
1.113719 168.605667 10.846048
1.113778 168.605515 10.845894
1.113836 168.605362 10.845739
1.113894 168.605209 10.845585
1.113952 168.605057 10.845431
1.114009 168.604904 10.845276
1.114067 168.604752 10.845122
1.114125 168.604599 10.844967
1.114182 168.604446 10.844814
1.114240 168.604294 10.844660
1.114297 168.604141 10.844505
1.114355 168.603989 10.844351
1.114412 168.603836 10.844197
1.114470 168.603683 10.844044
1.114527 168.603531 10.843889
1.114584 168.603378 10.843735
1.114641 168.603226 10.843582
1.114699 168.603073 10.843430
1.114756 168.602921 10.843275
1.114812 168.602753 10.843122
1.114869 168.602600 10.842970
1.114926 168.602448 10.842815
1.114983 168.602295 10.842663
1.115039 168.602142 10.842510
1.115096 168.601990 10.842358
1.115152 168.601837 10.842205
1.115209 168.601685 10.842052
1.115265 168.601532 10.841900
1.115322 168.601379 10.841747
1.115378 168.601212 10.841595
1.115434 168.601059 10.841442
1.115491 168.600906 10.841290
1.115547 168.600739 10.841137
1.115603 168.600586 10.840984
1.115659 168.600433 10.840832
1.115715 168.600266 10.840679
1.115771 168.600113 10.840527
1.115827 168.599960 10.840374
1.115883 168.599808 10.840221
1.115938 168.599655 10.840070
1.115994 168.599503 10.839918
1.116049 168.599350 10.839766
1.116105 168.599197 10.839615
1.116160 168.599045 10.839462
1.116216 168.598892 10.839312
1.116271 168.598740 10.839161
1.116326 168.598587 10.839008
1.116381 168.598434 10.838856
1.116436 168.598282 10.838705
